20210927T,-0.9012461,146.2383,144.7133,-0.1310819
20210924T,0.5211535,147.4314,146.1621,0.3221282
20210923T,1.388556,147.1861,145.807,0.470374
20210922T,1.508401,146.7675,144.4449,0.04119438
20210921T,-0.5137405,144.7019,142.3188,-0.7283283
20210920T,-3.322363,144.2837,141.7733,-1.296542
20210917T,-1.109634,147.8242,145.3483,-0.7445943
20210916T,-0.08026409,149.382,147.3302,-0.1321036
20210915T,-0.9372845,149.8405,146.7668,-0.4025308
20210914T,-1.634199,148.9801,146.1122,-0.9334582
20210913T,-2.706728,151.4871,147.5464,-0.7709969
20210910T,-3.797833,150.6947,147.8776,-1.396144
20210909T,-0.8821678,155.4982,153.4978,-0.0669823
20210908T,-0.2755661,156.1586,154.3138,0.1887507
20210907T,1.942347,158.0343,155.446,0.8645659
20210903T,0.4463921,155.38,153.2683,0.5381343
20210902T,0.40557,155.3812,152.6432,0.4956805
20210901T,1.106393,153.524,152.1253,0.3149176
20210831T,0.835247,153.1666,151.1873,0.3006233
20210830T,2.846756,154.1706,151.0025,1.058221
20210827T,-0.2406101,149.4777,147.3872,0.1157072
20210826T,-1.018567,149.0675,146.7925,-0.1145934
20210825T,-0.8432026,149.403,147.6928,0.04500113
20210824T,0.7557154,151.0201,149.0023,0.4325073
20210823T,1.342667,150.7884,148.6964,0.45088
20210820T,0.2560968,149.252,146.9821,0.1484261
20210819T,-2.370578,147.887,145.3302,-0.3260966
20210818T,-2.27217,147.5268,146.1202,-0.7783062
20210817T,0.3965464,151.2217,149.6166,0.316979
20210816T,1.023853,151.0207,149.6054,0.6682926
20210813T,0.9523754,149.8784,148.2894,0.5395812
20210812T,1.413331,149.1351,147.2533,0.6976244
20210811T,-0.4169111,146.7673,145.0426,-0.1337716
20210810T,-0.2298536,146.8783,144.964,-0.2774746
20210809T,-0.3543777,147.6755,145.576,-0.03366388
20210806T,-0.5418873,147.6261,145.7559,-0.0364689
20210805T,0.09942436,147.762,146.682,0.1648596
20210804T,0.2452164,147.9563,146.4832,0.1996727
20210803T,0.713541,147.9364,146.3039,0.2990074
20210802T,0.3117504,146.6595,145.037,-0.1448042
20210730T,0.02768803,146.9505,144.9818,-0.2103519
20210729T,-0.3776884,147.4573,144.6006,-0.1613719
20210728T,-2.454848,146.5881,143.6626,-0.5245761
20210727T,-1.320192,147.9345,145.9707,-0.2569038
20210726T,0.8242407,149.6748,148.1095,0.5062655
20210723T,1.415821,149.9689,147.5108,0.6706076
20210722T,1.62249,148.2746,145.9247,0.439582
20210721T,0.6533947,147.0059,144.4079,-0.05490447
20210720T,0.997714,146.918,144.2435,0.08819976
20210719T,-3.912636,144.3755,141.6048,-1.127625
20210716T,-1.324961,147.5636,145.6531,-0.151225
20210715T,0.3743715,149.2703,147.7288,0.5164368
20210714T,2.352834,150.8702,148.1192,1.254837
20210713T,0.4221821,147.104,144.7463,0.5720912
20210712T,0.3785505,146.3803,144.2778,0.4453557
20210709T,1.089117,146.3756,144.3098,0.8775495
20210708T,-0.2381868,143.9669,142.6042,0.4708575
20210707T,2.330752,145.3811,143.8833,1.340663
20210706T,2.305902,142.8653,141.3242,1.144215
20210702T,2.02421,140.9757,139.1889,1.117907
20210701T,0.5636234,138.0886,136.7542,0.5347171
20210630T,1.239827,137.6125,136.3277,0.676622
20210629T,1.409009,137.1125,135.3376,0.5566139
20210628T,0.802187,135.6724,133.9918,0.3936301
20210625T,-0.5007086,134.1665,132.8022,0.09225431
20210624T,0.06423569,134.6987,133.2655,0.3291806
20210623T,0.9427891,134.8605,133.5701,0.5165722
20210622T,1.473758,134.9196,132.9626,0.9169819
20210621T,0.4758387,132.4106,131.1363,0.4625671
20210618T,-0.160717,131.8473,130.1096,0.1039622
20210617T,0.9579382,132.5725,130.7941,0.8205847
20210616T,0.2925568,130.3468,129.3768,0.4407284
20210615T,0.6812029,130.456,129.1434,0.3662582
20210614T,1.883231,130.2361,128.8202,0.9840279
20210611T,-0.1719055,128.1597,126.2664,0.257167
20210610T,-0.6800861,126.4028,125.3828,-0.03440895
20210609T,0.2099571,128.1505,126.347,0.4007202
20210608T,1.024835,127.9334,126.0319,0.4634666
20210607T,0.4534655,126.8822,125.0435,0.3230768
20210604T,0.6035318,126.3642,124.6124,0.3723435
20210603T,-1.003757,124.1236,122.746,-0.4961697
20210602T,-0.06396103,125.8616,123.9517,-0.07150994
20210601T,-0.8066397,124.7271,123.2907,-0.4793694
20210528T,-1.458781,125.6352,123.6926,-0.5439085
20210527T,-1.096832,126.4135,124.5219,-0.4035455
20210526T,-0.3861036,128.2124,126.0935,0.1445765
20210525T,-0.007740974,128.3202,126.0118,0.370838
20210524T,0.1031828,128.1499,126.1003,0.5057123
20210521T,-0.1857986,126.9586,124.837,-0.2019272
20210520T,1.396732,128.0899,125.9971,0.6866562
20210519T,-1.435572,125.718,123.6397,-0.4462019
20210518T,-0.7630882,126.4652,124.3261,-0.143913
20210517T,-0.1745672,126.7956,125.445,0.1466715
20210514T,1.982026,128.4036,126.3141,0.4649231
20210513T,0.9294758,126.4178,124.1593,-0.5654196
20210512T,-1.994048,124.4422,122.0103,-1.440848
20210511T,-2.708999,126.6919,124.292,-0.8498484
20210510T,-1.791376,128.2616,126.2039,-0.909294
20210507T,1.042473,131.8044,129.0552,0.1707087
20210506T,-0.316638,130.3433,127.9471,0.01062708
20210505T,-1.691708,129.4888,126.6099,-0.7228795
20210504T,-3.748241,128.802,126.4376,-1.595849
20210503T,-0.4301577,133.1008,131.1697,-0.2283728
20210430T,-2.581261,132.4992,130.2297,-0.7228575
20210429T,-0.6395836,134.2884,132.2582,-0.143714
20210428T,-0.6502562,134.9878,132.9883,-0.02660704
20210427T,0.4948301,134.8172,133.2257,0.3177815
20210426T,1.41898,135.712,133.7123,0.3995603
20210423T,1.500701,135.1026,132.5757,0.1475448
20210422T,-0.5529604,133.409,129.7413,-0.3383954
20210421T,-0.4118528,134.8382,132.173,-0.1695092
20210420T,-0.3186646,134.6665,132.3658,-0.2095263
20210419T,1.091313,135.577,132.9741,0.3639421
20210416T,1.17903,134.8667,133.5067,0.2657339
20210415T,0.5570364,134.8817,133.3052,0.7113479
20210414T,-0.2729435,133.8183,130.8642,0.1807246
20210413T,1.008991,135.139,132.7186,1.29238
20210412T,0.319725,132.9548,130.7467,0.6613835
20210409T,2.91258,133.9852,131.5497,1.617904
20210408T,1.924123,130.9107,128.8088,1.321389
20210407T,1.202936,128.6708,126.5454,1.067233
20210406T,1.201759,126.7285,125.0504,1.045963
20210405T,2.251288,126.2191,124.2375,1.350897
20210401T,0.7658138,124.3906,122.8475,0.4765223
20210331T,0.5564442,122.2977,120.3108,0.5103642
20210330T,-0.6859856,121.2125,119.3202,-0.5430223
20210329T,0.5019655,122.3222,120.2013,0.08904028
20210326T,-0.03984642,121.7456,119.2844,-0.004395378
20210325T,-1.058529,120.9693,118.7548,-0.4934301
20210324T,-1.905934,121.0906,117.7482,-0.5380961
20210323T,0.6590509,123.8366,120.9085,0.08557213
20210322T,1.727446,124.0196,120.8081,0.1121897
20210319T,-1.923059,120.9289,119.263,-0.8343525
20210318T,-2.370038,121.8904,118.3172,-0.748975
20210317T,0.1858788,126.8731,123.4441,0.4116462
20210316T,1.560248,126.6659,123.8293,1.122223
20210315T,2.332806,124.3332,121.3702,1.142343
20210312T,0.3360748,121.6526,120.0926,0.07532163
20210311T,0.9316149,121.9304,120.244,0.6542184
20210310T,0.7132282,120.5669,117.5144,-0.1798617
20210309T,1.083052,121.5448,118.216,-0.1091046
20210308T,-2.201147,118.5845,113.0167,-1.448686
20210305T,-0.5202465,122.3143,118.302,-0.4828635
20210304T,-2.73947,121.0466,116.4731,-1.271906
20210303T,-2.62679,123.336,119.1868,-0.710036
20210302T,0.7251139,126.5626,122.7743,0.3902001
20210301T,3.308607,127.5411,123.9781,1.270726
20210226T,-1.45381,122.8683,118.6118,-1.489613
20210225T,-2.026577,124.1426,117.4036,-1.561432
20210224T,-0.7893686,127.6497,121.9252,-0.435752
20210223T,-0.06887245,128.5446,122.2593,-1.229708
20210222T,-1.522862,128.3316,125.1232,-1.524915
20210219T,-0.01510525,131.1597,127.8583,-0.7307787
20210218T,-2.535023,130.8444,127.5502,-1.086643
20210217T,-2.674622,132.5667,130.4798,-1.228277
20210216T,-0.4300709,134.7082,132.3495,-0.523779
20210212T,-0.1015596,136.3303,134.1993,-0.0450803
20210211T,-0.4405622,136.1368,133.9733,-0.248553
20210210T,-0.8273449,136.6174,134.6114,-0.2891624
20210209T,0.4931993,136.906,135.319,-0.02961508
20210208T,0.6091852,137.6748,135.6953,0.3310716
20210205T,1.198474,137.5301,135.9701,0.5357629
20210204T,2.313842,136.9869,134.9124,0.6857139
20210203T,0.2539234,134.8006,131.8802,-0.5961519
20210202T,0.6416903,135.9203,132.7573,-0.4720204
20210201T,-1.367146,135.4839,130.4662,-1.115917
20210129T,-4.802789,134.9851,130.0034,-2.024128
20210128T,-2.446529,138.9734,135.1944,-1.083517
20210127T,-0.5421572,144.013,138.1379,0.799679
20210126T,1.613144,145.348,141.058,1.53021
20210125T,3.271836,144.5359,138.5069,2.70992
20210122T,3.367931,140.8069,137.3199,2.125556
20210121T,5.051005,138.1867,135.3839,2.288305
20210120T,2.556382,132.3245,129.5907,1.14678
20210119T,-1.896027,128.2169,126.8154,-0.4684743
20210115T,-2.60792,128.2264,126.0268,-0.7749776
20210114T,-1.26369,130.9614,128.4533,-0.3189868
20210113T,0.6887178,131.8336,129.2649,0.2279425
20210112T,-1.072474,129.4295,126.7882,-0.4498077
20210111T,-0.8613052,130.3084,127.5258,-0.4013256
20210108T,1.944556,132.6384,130.3281,0.5902693
20210107T,0.6179667,131.3439,127.8296,-0.1559861
20210106T,-2.265398,128.3608,125.5289,-1.263669
20210105T,-1.170946,132.4966,128.8035,-0.518488
20210104T,-2.235738,131.984,127.4016,-1.125114
20201231T,-1.339983,133.2396,131.6499,-0.2676412
20201230T,-1.569364,134.8736,132.9376,0.1343991
20201229T,0.6152878,136.8214,135.0062,0.8543388
20201228T,2.736039,136.5721,134.7261,1.527973
20201224T,0.3214788,131.919,130.1807,0.6666157
20201223T,0.4122753,133.0632,130.5997,0.2790693
20201222T,3.529731,133.0606,129.5735,1.497734
20201221T,-0.07876968,129.9641,125.9593,0.3659469
20201218T,-0.5314274,127.7627,126.4888,0.09707674
20201217T,0.6214743,129.1076,127.8376,1.336004
20201216T,1.807481,129.0945,126.9116,1.19131
20201215T,3.682653,127.8927,125.6114,1.246075
20201214T,-0.02257729,122.8876,120.6206,-0.3910029
20201211T,0.08840847,123.776,120.8873,-0.01071279
20201210T,0.1145248,124.8181,121.2497,-0.01790317
20201209T,-0.4527607,123.6032,120.0775,-0.1662196
20201208T,0.7799368,125.4878,123.7302,0.4946066
20201207T,1.150719,124.4336,122.6679,0.4786259
20201204T,-0.4758739,123.1455,121.8755,0.1287897
20201203T,0.5482998,123.6656,121.6706,0.8732718
20201202T,1.049894,124.5493,122.152,1.444243
20201201T,2.57538,123.2683,121.142,1.785879
20201130T,1.143584,119.3178,117.7614,0.8243741
20201127T,0.4242945,117.2387,115.941,-0.02915833
20201125T,0.5710258,116.8885,114.8812,0.01910058
20201124T,-0.7413902,116.069,113.3807,-0.8095478
20201123T,-1.81116,115.4537,113.969,-1.330954
20201120T,-0.4460936,118.254,116.2223,-0.3018943
20201119T,-0.5363083,119.4903,117.5785,-0.2738026
20201118T,-0.8579302,119.0831,117.0495,-0.3569877
20201117T,-0.1747999,120.8146,118.9982,0.06837418
20201116T,1.507207,120.8142,118.8841,0.551415
20201113T,0.4378462,119.7885,117.9266,0.2414482
20201112T,1.278821,120.5957,117.6112,0.3648559
20201111T,2.420671,119.9354,116.0284,1.11369
20201110T,-0.4614782,117.5759,114.55,-0.3106826
20201109T,2.038774,117.1905,112.7151,0.7444178
20201106T,1.443257,119.7337,117.9628,1.482782
20201105T,4.467786,118.8482,117.4282,2.177792
20201104T,3.025876,115.0314,112.2023,1.027865
20201103T,1.652512,112.8023,109.0137,0.111254
20201102T,-1.176304,111.4684,107.5256,-0.9543232
20201030T,-1.527452,110.8204,106.7675,-1.830895
20201029T,0.642498,116.6331,112.9529,0.07109514
20201028T,-1.910973,112.9198,108.7067,-1.835398
20201027T,2.011171,118.1385,114.8173,0.2892023
20201026T,0.002859116,116.4055,112.7757,-0.16088
20201023T,-0.9208527,116.1784,113.6358,-0.7479275
20201022T,-0.5696812,117.0664,114.3306,-1.086721
20201021T,0.4739952,118.3746,114.9543,-0.3495042
20201020T,0.4272518,119.8259,116.2021,-0.03268819
20201019T,-1.592577,118.5644,114.174,-0.9963549
20201016T,-0.7964382,120.5736,116.7696,-0.522889
20201015T,0.07304382,122.1891,118.7717,-0.0883315
20201014T,-0.01688766,123.9205,120.2409,0.3008333
20201013T,1.579966,123.8829,119.0085,0.6574793
20201012T,6.503927,127.0416,123.8969,2.969511
20201009T,1.256218,118.6802,116.1226,0.7684885
20201008T,0.7050514,116.8477,113.9464,0.3826302
20201007T,0.09620857,117.1474,114.0093,0.308351
20201006T,-0.2557259,114.973,111.8299,-0.653856
20201005T,0.9080429,117.9466,114.4256,0.5385664
20201002T,-1.582691,114.717,111.406,-0.8665178
20201001T,1.228752,118.4576,114.9543,0.9795589
20200930T,1.027781,117.5093,113.5842,1.333538
20200929T,0.9707451,115.4277,112.0467,0.7799119
20200928T,3.56757,116.3111,112.1846,1.395555
20200925T,3.290211,114.113,109.753,1.551716
20200924T,-0.3979359,111.0359,106.4647,-0.0816646
20200923T,-1.68679,109.3395,104.88,-1.439807
20200922T,2.922867,112.811,109.9637,-0.11432
20200921T,2.501308,111.8873,109.3855,-0.5272059
20200918T,-1.64974,108.9152,105.5375,-2.198297
20200917T,-1.100248,112.7941,108.4429,-1.076379
20200916T,-1.351364,115.064,110.2199,-0.9877175
20200915T,1.590954,117.398,112.7297,0.1531359
20200914T,1.718998,117.6474,113.1112,0.3392928
20200911T,-1.526196,115.0687,109.4426,-1.158723
20200910T,0.2618313,115.7996,109.9962,-1.399753
20200909T,0.5415783,120.5192,115.6073,-1.339767
20200908T,-4.276102,117.1814,110.1146,-3.584512
20200904T,-2.602143,126.3376,118.438,-1.704344
20200903T,-6.721437,125.448,117.948,-2.646647
20200902T,0.04673195,133.3559,128.1005,0.3562874
20200901T,5.225492,135.8722,132.8209,2.343992
20200831T,3.006874,130.814,128.3344,1.493289
20200828T,0.3012009,126.8521,124.5247,-0.0003790199
20200827T,0.3421783,126.6258,123.4117,0.3321244
20200826T,1.389544,127.5146,124.781,1.315588
20200825T,0.1634846,126.5204,123.8191,0.7473603
20200824T,3.783438,127.774,123.7701,1.99557
20200821T,5.445683,125.7314,122.3031,2.662013
20200820T,2.123983,119.9888,116.8899,1.115218
20200819T,0.9003029,117.1471,114.7372,0.3727902
20200818T,0.351738,116.5918,114.5636,0.4736263
20200817T,0.5839653,116.054,113.1988,-0.01975003
20200814T,1.093122,116.2509,113.4999,0.2808896
20200813T,2.901426,117.1177,113.7992,1.373197
20200812T,1.706783,115.8461,111.4481,1.305526
20200811T,-0.9387474,112.1919,107.7302,-0.1989177
20200810T,0.7681637,115.4482,111.2904,1.035937
20200807T,-0.4005547,112.6233,109.6474,0.03469411
20200806T,3.607157,114.6229,111.8364,2.11163
20200805T,0.8032551,110.1206,106.8251,1.903834
20200804T,1.633375,110.882,107.7058,2.422606
20200803T,5.048462,110.1215,107.2488,3.413326
20200731T,8.173613,107.7785,104.9166,4.249185
20200730T,2.627499,97.08293,93.63333,0.9764372
20200729T,1.042759,96.06232,93.00971,0.7478966
20200728T,0.04459381,94.78281,91.80127,-0.5873756
20200727T,1.75687,96.41422,93.24403,-0.2674241
20200724T,-1.153151,95.59595,91.80778,-1.288236
20200723T,-1.999462,95.6405,91.52979,-1.780977
20200722T,0.2853794,99.31631,96.35935,0.03371215
20200721T,1.246975,99.30025,96.38981,0.04441518
20200720T,1.643015,100.3461,97.64623,0.9504345
20200717T,0.3960247,98.72362,95.98619,0.2487475
20200716T,-0.7494583,98.21344,95.09383,-0.1647723
20200715T,0.9335403,99.20935,96.60352,0.5395153
20200714T,0.8071136,98.99671,96.29782,0.745774
20200713T,1.630674,97.67942,94.5034,0.6161593
20200710T,1.382481,96.19318,94.29218,0.3756013
20200709T,1.342581,96.02073,93.67878,0.3483589
20200708T,1.552771,96.86337,95.05262,0.9468229
20200707T,1.266954,95.54043,92.98115,0.8140309
20200706T,2.082399,95.88952,92.77139,1.538793
20200702T,1.114834,94.43241,91.31947,0.537092
20200701T,0.3532391,93.36894,90.38393,0.6002315
20200630T,1.435305,91.62553,89.48988,0.6697568
20200629T,0.401226,91.41345,88.13711,0.1869224
20200626T,-1.382959,88.84269,86.93006,-0.7970299
20200625T,-0.1347027,91.32474,89.76756,0.1853437
20200624T,0.1332722,91.35451,88.41467,0.3294904
20200623T,2.146368,92.88448,90.92207,1.41395
20200622T,1.31673,90.54987,88.66411,0.2819636
20200619T,0.5843143,88.77005,85.6207,0.02707327
20200618T,0.7222481,89.49593,87.30006,1.197543
20200617T,0.6079597,89.4794,86.58261,2.262571
20200616T,-0.011446,87.81644,85.44082,1.478129
20200615T,0.8120537,85.2076,83.44336,-0.100777
20200612T,-0.4555187,85.78078,83.81914,-0.8381168
20200611T,-1.074398,85.65707,82.99448,-1.165995
20200610T,2.49341,89.59532,87.39305,1.767717
20200609T,2.489985,88.08556,85.56438,1.365124
20200608T,1.538221,85.19949,82.73162,1.04251
20200605T,2.295679,85.37646,82.79853,1.378045
20200604T,0.7695293,82.58279,80.63124,0.3977054
20200603T,1.390085,82.17134,80.39098,0.459922
20200602T,0.8855267,81.15051,79.62072,0.4967025
20200601T,0.6387691,81.16218,79.01234,0.09833109
20200529T,-0.2311096,80.772,78.49635,-0.1152436
20200528T,0.7112141,81.45363,79.23907,0.6947584
20200527T,0.6878529,80.80378,78.97496,-0.2401114
20200526T,0.1554604,80.62167,77.72576,-0.5963371
20200522T,0.2160416,81.84978,78.43866,0.0003712426
20200521T,0.9124737,81.54716,76.33373,0.7153537
20200520T,1.919727,82.24786,78.93213,1.740722
20200519T,1.615391,79.93128,77.46413,1.420134
20200518T,1.253401,79.25658,76.58628,1.084167
20200515T,-0.509428,76.23394,74.58228,-0.4237975
20200514T,-0.650032,77.68777,76.02187,-1.060099
20200513T,-0.4498177,79.20174,76.81778,-0.7990708
20200512T,0.2462959,80.37875,77.47478,0.6090939
20200511T,1.42495,80.30023,78.68612,1.490556
20200508T,2.517033,79.50989,77.04157,1.373837
20200507T,2.748392,78.13373,75.00089,1.587715
20200506T,0.8400898,75.70996,72.8293,1.830559
20200505T,0.4663696,74.46616,72.78619,0.7241986
20200504T,0.005126953,75.02416,71.93929,0.2359007
20200501T,-0.03163719,74.58691,70.88563,0.299949
20200430T,2.09737,75.36018,72.31461,1.973293
20200429T,1.572958,74.07336,71.61266,0.6935635
20200428T,0.27738,72.106,69.22757,-0.2534927
20200427T,1.069309,72.38955,69.50858,0.7887931
20200424T,0.8036556,71.74414,69.73208,1.449576
20200423T,0.1522484,69.06001,67.20992,-0.4372751
20200422T,0.3258114,70.23798,68.54585,-0.4797462
20200421T,-0.8285713,69.6569,66.67731,-0.5426874
20200420T,-0.6158485,70.03795,68.43867,0.1362071
20200417T,-0.5216789,69.74767,67.98146,-0.6676551
20200416T,0.06041145,71.29351,69.80555,0.213393
20200415T,0.8179455,71.65865,70.08287,1.376752
20200414T,2.420605,72.31005,70.39841,2.051456
20200413T,1.368896,70.33438,67.57996,0.9699909
20200409T,1.180567,69.76662,66.12867,1.913254
20200408T,0.9457951,69.29967,65.56699,2.851223
20200407T,1.697142,66.61832,62.98446,2.442883
20200406T,3.252214,66.15027,64.62027,2.125723
20200403T,0.2837143,60.82117,59.29117,-1.468555
20200402T,-0.7612953,62.02146,59.71646,-1.535912
20200401T,-1.345495,62.47157,58.86371,-1.118749
20200331T,0.2479877,65.09647,61.68924,0.6727488
20200330T,-0.2612038,66.20935,62.70824,0.9226649
20200327T,-0.4734592,64.16279,60.18472,0.8263003
20200326T,2.476236,65.85894,61.47806,2.642164
20200325T,1.626694,62.58728,57.39082,0.5262637
20200324T,2.375811,63.26436,58.87232,1.775643
20200323T,-1.621838,59.37447,55.1292,-2.464817
20200320T,-0.9095001,60.29827,55.36279,-1.350369
20200319T,0.8041153,63.01117,60.57923,-1.477266
20200318T,-0.6508293,62.72662,57.50062,-0.9356376
20200317T,-1.8248,65.11515,60.33539,-1.447485
20200316T,-2.978004,62.59146,57.55312,-3.547827
20200313T,1.659388,70.57227,66.88381,0.7609492
20200312T,-3.422284,64.10442,59.89703,-3.941107
20200311T,0.264183,67.52293,66.55881,-1.472831
20200310T,0.2795734,71.26727,68.49873,-1.26481
20200309T,-4.028732,68.84224,65.06708,-3.527087
20200306T,-1.7922,73.53323,70.50397,-1.008894
20200305T,-0.7225952,74.58501,69.88843,0.5375036
20200304T,0.8334637,77.3023,73.92284,2.317151
20200303T,1.058325,74.36375,70.43799,0.2998949
20200302T,3.807186,75.39658,71.80894,1.610918
20200228T,-1.093967,69.68509,66.4957,-1.986206
20200227T,-1.829399,70.0717,66.92229,-2.793858
20200226T,0.1040955,74.79977,72.41946,-1.833667
20200225T,-1.931448,74.27821,71.21792,-3.231933
20200224T,-2.554994,76.57129,73.76458,-2.31497
20200221T,-1.09914,79.75251,78.03718,-0.7342183
20200220T,-0.1077442,81.01818,79.49805,-0.3032694
20200219T,0.656105,81.47869,80.23997,-0.3737889
20200218T,-1.106791,80.21186,78.37212,-1.179776
20200214T,0.204895,82.43702,80.36703,-0.0213153
20200213T,0.8064117,82.86402,80.64191,0.508451
20200212T,1.717699,83.97047,81.91888,1.204149
20200211T,0.2536564,81.99165,79.01144,-0.142542
20200210T,0.1579514,81.85712,79.55674,-0.2076409
20200207T,-0.1075859,81.55452,79.13083,0.07141067
20200206T,1.765133,83.48444,81.94363,1.418492
20200205T,2.174133,82.14548,79.96168,1.265051
20200204T,1.808855,80.18798,78.02099,0.6366948
20200203T,-1.280184,78.39173,75.86383,-1.522278
20200131T,-1.912504,79.22067,76.01997,-1.26864
20200130T,0.2536945,82.05904,80.51256,0.8223295
20200129T,2.001156,82.2239,80.44999,1.107391
20200128T,0.5382233,80.38888,78.72379,-0.1401489
20200127T,-1.748537,79.07703,77.11494,-1.270274
20200124T,0.5839844,81.70593,79.36874,0.2510606
20200123T,0.1304092,81.16505,78.65609,0.2259758
20200122T,-0.05619621,80.89998,79.08096,0.1722562
20200121T,-0.04920387,80.50443,78.72168,0.1130067
20200117T,1.345955,80.86651,79.21683,0.7274453
20200116T,0.2700787,79.59209,77.94987,0.4011984
20200115T,-0.5370941,79.12871,77.23438,-0.1546212
20200114T,0.07086372,79.09188,77.19296,0.07442074
20200113T,1.811729,80.86592,78.78929,1.574276
20200110T,0.7020836,79.00406,76.80645,1.432566
20200109T,1.62785,78.38145,76.72605,1.695726
20200108T,0.6771584,76.46456,75.59453,0.4940065
20200107T,0.5515728,75.24358,74.42831,-0.1600145
20200106T,0.4977074,76.02428,73.91901,0.7336958
20200103T,0.3869705,75.41123,72.91455,0.7104778
20200102T,1.138929,75.79432,74.11697,1.06795
20191231T,0.6833401,74.14539,72.6679,0.2664591
20191230T,0.79175,73.91488,72.33139,0.3455311
20191227T,0.8424759,73.22142,71.57503,0.3278891
20191226T,1.131721,73.60431,71.79239,0.9158291
20191224T,0.6995258,72.33272,70.33158,0.8424794
20191223T,1.038483,72.12337,70.32907,1.415906
20191220T,0.181221,70.58563,68.93425,0.1586598
20191219T,-0.1305962,70.02824,69.53378,-0.4065515
20191218T,-0.1460114,70.89946,70.01354,0.049826
20191217T,1.086647,71.61163,70.43467,0.9418657
20191216T,1.383997,71.28484,69.22148,1.413474
20191213T,1.048397,69.98239,67.82362,0.9961578
20191212T,0.3684444,68.81187,67.06209,0.162121
20191211T,0.9509659,68.77352,67.41895,0.5189172
20191210T,0.3727341,68.2777,66.8819,0.2761722
20191209T,0.09062767,67.90102,66.00577,0.7924491
20191206T,1.411432,68.43874,67.12784,1.615178
20191205T,0.9440002,66.35365,65.88615,0.5620135
20191204T,0.1693897,65.32829,64.86079,-1.296507
20191203T,-1.259291,65.23415,64.00791,-1.520926
20191202T,-0.5480804,67.5995,65.31342,-0.7542289
20191129T,0.174202,68.38983,66.34724,0.6606381
20191127T,0.7791367,68.49276,66.55262,1.416399
20191126T,0.3441849,66.79618,65.19023,0.2242575
20191125T,1.064365,67.08673,66.61923,0.1795633
20191122T,0.1395416,66.01563,65.47414,1.12292
20191121T,0.2235909,65.54768,65.08018,0.5774707
20191120T,-0.2233963,65.2345,64.94209,-1.037919
20191119T,-0.09567833,66.19923,65.62365,-1.001889
20191118T,0.4138775,66.42435,65.77837,0.729202
20191115T,0.1399212,66.91076,64.62752,0.07484264
20191114T,-0.4323978,66.19135,64.6522,-0.1617822
20191113T,0.3043442,66.96367,65.84416,0.5933685
20191112T,0.2727642,66.27301,65.18491,0.496109
20191111T,0.749733,66.36754,65.05827,0.8587989
20191108T,0.3716984,65.01646,63.57258,-0.1941538
20191107T,-0.1733437,65.65836,63.36091,0.2270429
20191106T,0.1106682,66.26878,64.81006,0.8931276
20191105T,1.098261,65.8855,64.40702,1.261223
20191104T,1.623388,65.30228,64.00183,0.9962845
20191101T,2.033514,64.64137,62.62193,0.3328602
20191031T,1.059208,63.62495,61.34747,0.5512168
20191030T,0.03632355,62.93021,60.72289,0.6455992
20191029T,0.1422348,62.67783,60.83717,0.4249687
20191028T,0.8815632,62.77952,61.73542,0.6554086
20191025T,0.4068279,61.83232,60.4837,0.3046894
20191024T,0.6487541,61.49688,59.82327,0.2971511
20191023T,0.6982613,61.4542,60.32213,0.7312165
20191022T,0.04328728,61.30705,58.93217,0.4404884
20191021T,0.8270226,61.88369,60.2026,0.8286204
20191018T,0.6404858,60.98129,58.79577,0.4824772
20191017T,0.7362156,59.80748,58.14066,0.400924
20191016T,0.1884117,59.39617,57.92615,0.04754009
20191015T,0.002372742,59.68317,58.16759,-0.08020673
20191014T,0.7867355,60.38191,58.96651,1.050046
20191011T,1.920223,60.33544,58.84814,1.512641
20191010T,1.370642,58.29879,57.04982,0.3857165
20191009T,0.7981968,57.92944,56.59718,0.2652637
20191008T,0.3461189,57.51619,55.68569,0.5791172
20191007T,0.9431705,57.56709,56.01374,1.252533
20191004T,1.337078,57.02467,55.91666,0.7670634
20191003T,0.1038189,55.84118,54.65526,-0.3629875
20191002T,-0.05965614,55.96264,54.6365,-0.4827499
20191001T,0.9829197,57.09251,55.72056,0.8514262
20190930T,1.605688,57.03302,55.7813,0.9500997
20190927T,0.0575428,55.12008,53.5968,0.03373943
20190926T,0.6067162,55.50325,54.72591,-0.161897
20190925T,0.6813698,57.178,54.86073,-0.5515862
20190924T,0.8286743,56.63617,54.4148,-0.4386629
20190923T,0.09318733,56.47141,54.35506,-0.1168845
20190920T,-0.4370518,56.25308,54.27152,-0.503364
20190919T,0.1665916,56.61936,55.23413,-0.2867251
20190918T,0.6374912,56.80928,55.55389,0.3408275
20190917T,0.3349495,56.87647,56.63629,0.9338927
20190916T,0.4680939,54.80595,54.21797,-0.7253053
20190913T,-0.08010864,53.14623,52.80733,-1.658825
20190912T,18.73246,58.30512,56.71268,1.27829
20190911T,37.37819,60.28773,58.60212,4.053071
20190910T,0.9932232,55.44965,54.22322,0.01174123
20190909T,1.597214,55.73648,53.30746,0.839515
20190906T,1.054562,54.9798,53.69544,1.016782
20190905T,2.03525,55.1505,53.41636,0.7716137
20190904T,0.8235111,53.35374,52.3708,0.2694094
20190903T,0.04494095,52.65905,50.94236,-0.1549982
20190830T,0.6851368,53.31943,51.31322,0.5645845
20190829T,0.6605301,53.16821,51.5186,0.5537218
